stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
2014,,"Carruthers St opp Curtin Shops",, -35.324608, 149.082779,,,0
2015,,"Carruthers St after Allan St",, -35.325516, 149.085022,,,0
2016,,"Carruthers St before Groom St",, -35.326916, 149.090012,,,0
2017,,"Carruthers St after Yarra Glen",, -35.325825, 149.085236,,,0
2018,,"Carruthers St Curtin Shops",, -35.324993, 149.083008,,,0
2019,,"McCulloch St after Carruthers St",, -35.323288, 149.082397,,,0
2020,,"McCulloch St after Reynolds St",, -35.320927, 149.081589,,,0
2021,,"Dunstan St after McCulloch St",, -35.318863, 149.080231,,,0
2022,,"Throssell St after Dunstan St",, -35.319477, 149.076981,,,0
2023,,"Throssell St after 2nd Robertson St",, -35.321522, 149.074951,,,0
2024,,"Throssell St after Storey St",, -35.323040, 149.074951,,,0
2025,,"Carruthers St after Throssell St",, -35.324711, 149.075653,,,0
2026,,"Carruthers St after Nelson Pl",, -35.327789, 149.075790,,,0
2027,,"Carruthers St before Theodore St",, -35.330288, 149.077682,,,0
2028,,"Theodore St after roundabout",, -35.333687, 149.079880,,,0
2029,,"Theodore St before Holman St South Entry",, -35.335556, 149.081253,,,0
2030,,"Marrawah St after Theodore St",, -35.338596, 149.082031,,,0
2031,,"Launceston St after Irving St",, -35.340664, 149.084625,,,0
2032,,"Melrose Drive opp Phillip Pool",, -35.339115, 149.082794,,,0
2033,,"Melrose Drive Phillip Pool",, -35.339176, 149.083130,,,0
2034,,"Beasley St after Gouger St",, -35.372250, 149.089798,,,0
2035,,"Beasley St Torrens PS",, -35.371876, 149.090668,,,0
2036,,"Beasley St after Lambrigg St",, -35.371948, 149.095474,,,0
2037,,"Beasley St after Athllon Dr",, -35.371864, 149.095490,,,0
2038,,"Badimara St after Yambina St",, -35.358505, 149.060120,,,0
2039,,"Beasley St 2nd after Athllon Dr",, -35.371719, 149.098129,,,0
2040,,"Wilkins St after Hoadley St",, -35.370605, 149.099625,,,0
2041,,"Wilkins St after Beasley St",, -35.370502, 149.099426,,,0
2042,,"Heard St after Wilkins St",, -35.368164, 149.097687,,,0
2043,,"Heard St before Wilkins St",, -35.368034, 149.097580,,,0
2044,,"Heard St opp Southlands Shops",, -35.365578, 149.095428,,,0
2045,,"Heard St Southlands Shops",, -35.365471, 149.095322,,,0
2046,,"Beasley St after Pethebridge St",, -35.365704, 149.088669,,,0
2047,,"Beasley St after Batchelor St",, -35.365837, 149.088531,,,0
2048,,"Beasley St Sacred Heart PS",, -35.366627, 149.084946,,,0
2049,,"Beasley St after Parkin St",, -35.366539, 149.085434,,,0
2050,,"MacFarland Cr Pearce Shops",, -35.363041, 149.081436,,,0
2052,,"Nemarang Cr after Larakia St",, -35.351856, 149.063904,,,0
2053,,"Hodgson Cr after Murphy Cr",, -35.366272, 149.082520,,,0
2054,,"Hodgson Cr after Brinsmead St",, -35.366257, 149.082321,,,0
2055,,"Macfarland Cr 2nd after Threlfall St",, -35.358231, 149.075668,,,0
2056,,"Macfarland Cr after Wilsmore Cr",, -35.358116, 149.075500,,,0
2057,,"Macfarland Cr after Collings St",, -35.361305, 149.077988,,,0
2058,,"Macfarland Cr after Parkhill St",, -35.361504, 149.078049,,,0
2059,,"Macfarland Cr after Waldock St",, -35.355621, 149.075241,,,0
2060,,"Macfarland Cr after 1st Threlfall St",, -35.355736, 149.075333,,,0
2061,,"Eggleston Cr Chifley Shops",, -35.352539, 149.075546,,,0
2062,,"Eggleston Cr opp Chifley Shops",, -35.352150, 149.075317,,,0
2063,,"Eggleston Cr after Macdonald St",, -35.349586, 149.076157,,,0
2064,,"Eggleston Cr after Plunkett St",, -35.349674, 149.076187,,,0
2065,,"Launceston St after 2nd Burnie St",, -35.346676, 149.074127,,,0
2066,,"Launceston St after Dennes Pl",, -35.346725, 149.074036,,,0
2067,,"Launceston St after Tarraleah Cr",, -35.343410, 149.074524,,,0
2068,,"Launceston St after Port Arthur St",, -35.342861, 149.074677,,,0
2069,,"Launceston St Lyons Shops",, -35.339710, 149.076981,,,0
2070,,"Launceston St Lyons PS",, -35.340408, 149.076477,,,0
2071,,"Launceston St after Glenorchy St",, -35.339542, 149.079971,,,0
2072,,"Launceston St after Burnie St",, -35.339600, 149.079834,,,0
2073,,"Beasley St after Hodgson Cr",, -35.368641, 149.084702,,,0
2074,,"Beasley St before Torrens Pl",, -35.373089, 149.086624,,,0
2075,,"Beasley St 2nd after Basedow St",, -35.370811, 149.085236,,,0
2076,,"Beasley St 2nd after Hodgson Cr",, -35.370743, 149.085358,,,0
2077,,"Beasley St after Hawker St",, -35.368484, 149.084473,,,0
2078,,"Hodgson Cr Pearce Shops",, -35.362499, 149.082214,,,0
2079,,"Hodgson Cr opp Pearce Shops",, -35.363022, 149.082047,,,0
2080,,"Hodgson Cr after Pethebrigde St",, -35.360477, 149.084686,,,0
2081,,"Hodgson Cr after Shepherd St",, -35.360455, 149.084473,,,0
2082,,"Hodgson Cr after Collings St",, -35.357918, 149.086716,,,0
2083,,"Hodgson Cr after Marr St",, -35.357964, 149.086884,,,0
2084,,"Melrose Dr 2nd after Botany St",, -35.354984, 149.086502,,,0
2085,,"Melrose Dr after Hodgson Cr",, -35.355209, 149.086243,,,0
2086,,"Melrose Dr after Botany St",, -35.352791, 149.085724,,,0
2087,,"Melrose Dr 2nd after Hodgson Cr",, -35.352848, 149.085434,,,0
2088,,"Botany St after Devine Ct",, -35.350876, 149.086395,,,0
2089,,"Botany St after Townshend St",, -35.350967, 149.086700,,,0
2090,,"Badimara St after Kalgoorlie Cr",, -35.358631, 149.060181,,,0
2091,,"Launceston St after Callam St",, -35.341080, 149.088577,,,0
2092,,"Launceston St after Yamba Dr",, -35.340313, 149.090332,,,0
2093,,"Yamba Dr after Justinian St",, -35.340546, 149.093521,,,0
2094,,"Yamba Dr after Kitchener St",, -35.342457, 149.096390,,,0
2095,,"Yamba Dr opp Canberra Hospital",, -35.346699, 149.099579,,,0
2096,,"Tyagarah St after Wallangara St",, -35.350117, 149.106445,,,0
2097,,"Culgoa Cct after 2nd Jindalee Cr",, -35.352203, 149.104385,,,0
2098,,"Culgoa Cct after Tyagarah St",, -35.352341, 149.104553,,,0
2099,,"Culgoa Cct after Jindalee Cr",, -35.354378, 149.104996,,,0
2100,,"Culgoa Cct after Bulwarra Cl",, -35.354305, 149.105103,,,0
2101,,"Kareelah Vst after Mialli Pl",, -35.355461, 149.107269,,,0
2102,,"Kareelah Vst after Gerogery Pl",, -35.355484, 149.107132,,,0
2103,,"Kareelah Vst after Pindari Cr",, -35.357430, 149.107681,,,0
2104,,"Kareelah Vst after Taronga Pl",, -35.357780, 149.108383,,,0
2105,,"Ngunawal Dr after Cobbadah St",, -35.359444, 149.109039,,,0
2106,,"Ngunawal Dr after Kareelah Vsta",, -35.359623, 149.109085,,,0
2107,,"Bromby St 2nd after Julia Flynn Av",, -35.362129, 149.106949,,,0
2108,,"Bromby St after Ngunawal Dr",, -35.362080, 149.107132,,,0
2109,,"Bromby St after William Wilkins Cr",, -35.363602, 149.107773,,,0
2110,,"Bromby St after Julia Flynn Av",, -35.363640, 149.107651,,,0
2111,,"Julia Flynn Av after Adkinson Cl",, -35.364208, 149.110550,,,0
2112,,"Mulley St St. Judes PS",, -35.335533, 149.051086,,,0
2113,,"Mulley St opp St. Judes PS",, -35.335617, 149.051041,,,0
2114,,"Heysen St after Police CLG",, -35.331081, 149.058609,,,0
2115,,"Heysen St before Gruner St",, -35.331299, 149.058792,,,0
2116,,"Heysen St before Parkway overpass",, -35.333355, 149.060898,,,0
2117,,"Heysen St after Bunny St",, -35.333324, 149.060684,,,0
2118,,"Dixon Dr after Twynam St",, -35.329563, 149.046432,,,0
2119,,"Dixon Dr 3rd after Warragamba Av",, -35.329472, 149.046265,,,0
2120,,"Dixon Dr 2nd after Warragamba Av",, -35.329678, 149.043854,,,0
2121,,"Dixon Dr after Hyndes Cr",, -35.329815, 149.043869,,,0
2122,,"Dixon Dr 2nd after Hyndes Cr",, -35.330036, 149.041992,,,0
2123,,"Dixon Dr after Warragamba Av",, -35.329948, 149.041885,,,0
2124,,"Warragamba Av 2nd after Jindabyne St",, -35.330177, 149.038162,,,0
2125,,"Warragamba Av after Dixon Dr",, -35.330280, 149.038177,,,0
2126,,"Jindabyne St after Eppalock St",, -35.332108, 149.032608,,,0
2127,,"Jindabyne St after Somerset St",, -35.331997, 149.032501,,,0
2128,,"Burrinjuck Cr after Somerset St",, -35.334198, 149.032272,,,0
2129,,"Burrinjuck Cr after 2nd Blowering St",, -35.334835, 149.031891,,,0
2130,,"Burrinjuck Cr after Jindabyne St",, -35.333469, 149.034790,,,0
2131,,"Burrinjuck Cr 2nd after Blowering St",, -35.333603, 149.034653,,,0
2132,,"Burrinjuck Cr after Blowering St",, -35.333023, 149.037216,,,0
2133,,"Burrinjuck Cr Duffy Shops",, -35.336823, 149.031754,,,0
2134,,"Burrinjuck Cr after Renmark St",, -35.337044, 149.031586,,,0
2135,,"Renmark St after Jemalong St",, -35.338440, 149.030273,,,0
2136,,"Renmark St after Eungella St",, -35.338455, 149.030457,,,0
2137,,"Eucumbene Dr after Hindmarsh Dr",, -35.341042, 149.027527,,,0
2138,,"Eucumbene Dr after Renmark St",, -35.341194, 149.027542,,,0
2139,,"Hindmarsh Dr after Eucumbene Dr",, -35.343819, 149.027817,,,0
2140,,"Hindmarsh Dr 2nd after Eucumbene Dr",, -35.343830, 149.030121,,,0
2141,,"Wyangala St after Hindmarsh Dr",, -35.342522, 149.032166,,,0
2142,,"Wyangala St after 2nd Burdekin St",, -35.341373, 149.033081,,,0
2143,,"Wyangala St after Tullaroop St",, -35.340786, 149.033722,,,0
2144,,"Hindmarsh Dr after Dixon Dr",, -35.342052, 149.042450,,,0
2145,,"Hindmarsh Dr after Carbeen St",, -35.342163, 149.042572,,,0
2146,,"Hindmarsh Dr after Bangalay Cr",, -35.342247, 149.036819,,,0
2147,,"Hindmarsh Dr before Darwinia Tce",, -35.343914, 149.030304,,,0
2148,,"Darwinia Tce after Hindmarsh Dr",, -35.346607, 149.028717,,,0
2149,,"Darwinia Tce after Kathner St",, -35.346302, 149.028610,,,0
2150,,"Darwinia Tce after Angophora St",, -35.349979, 149.030106,,,0
2151,,"Darwinia Tce after Rafferty St",, -35.350174, 149.030197,,,0
2152,,"Darwinia Tce 2nd after Angophora St",, -35.351418, 149.032166,,,0
2153,,"Darwinia Tce 2nd after Perry Dr",, -35.351395, 149.031967,,,0
2154,,"Darwinia Tce after Casuarina St",, -35.352322, 149.034149,,,0
2155,,"Darwinia Tce after Perry Dr",, -35.352444, 149.034241,,,0
2156,,"Perry Dr after Darwinia Tce",, -35.354717, 149.034561,,,0
2157,,"Perry Dr after Sidaway St",, -35.354637, 149.034454,,,0
2158,,"Perry Dr after Rene St",, -35.356880, 149.036438,,,0
2159,,"Perry Dr after Lipman St",, -35.357010, 149.036865,,,0
2160,,"Perry Dr opp Chapman Shops",, -35.356228, 149.040115,,,0
2161,,"Perry Dr Chapman Shops",, -35.356075, 149.040390,,,0
2162,,"Perry Dr opp Chapman PS",, -35.356888, 149.042435,,,0
2163,,"Perry Dr Chapman PS",, -35.356827, 149.042603,,,0
2164,,"Perry Dr after Namatjira Dr",, -35.359509, 149.044540,,,0
2165,,"Perry Dr after Tauchert St",, -35.359310, 149.044373,,,0
2166,,"Kalgoorlie Cr 2nd after Badimara St",, -35.360207, 149.053146,,,0
2167,,"Kalgoorlie Cr after Eleanora St",, -35.360214, 149.052933,,,0
2168,,"Kalgoorlie Cr Fisher Shops",, -35.361969, 149.056641,,,0
2169,,"Kalgoorlie Cr opp Fisher Shops",, -35.362053, 149.056473,,,0
2170,,"Kalgoorlie Cr after Kambalda Cr",, -35.362862, 149.058945,,,0
2171,,"Kalgoorlie Cr after Fisher Shops",, -35.362778, 149.058670,,,0
2172,,"Kalgoorlie Cr after Jarrahdale St",, -35.360352, 149.060883,,,0
2173,,"Kalgoorlie Cr after Pandanus St",, -35.360058, 149.061203,,,0
2177,,"Badimara St after South Entry Nemarang Cr",, -35.356434, 149.068344,,,0
2178,,"Badimara St between Nemarang Cr West Side",, -35.354988, 149.068634,,,0
2179,,"Badimara St between Nemarang Cr East Side",, -35.355164, 149.068802,,,0
2180,,"Badimara St 3rd after Nemarang Cr",, -35.352802, 149.068604,,,0
2181,,"Badimara St after North Entry Nemarang Cr",, -35.352657, 149.068680,,,0
2182,,"Badimara St after Hindmarsh Dr",, -35.349922, 149.068161,,,0
2183,,"Badimara St before Hindmarsh",, -35.349777, 149.067993,,,0
2184,,"McInnes St after Hindmarsh Dr",, -35.345982, 149.062790,,,0
2185,,"McInnes St after 2nd Buvelot St",, -35.345901, 149.062988,,,0
2186,,"McInnes St after 1st Chevalier St",, -35.343941, 149.061462,,,0
2187,,"McInnes St 2nd after Buvelot St",, -35.343857, 149.061493,,,0
2188,,"McInnes St after 2nd Chevalier St",, -35.343243, 149.059143,,,0
2189,,"McInnes St after Buvelot St",, -35.342632, 149.058640,,,0
2190,,"McInnes St after Ironside St",, -35.340912, 149.058411,,,0
2191,,"McInnes St after Conder St",, -35.340939, 149.058197,,,0
2192,,"McInnes St after Mather St",, -35.338539, 149.059433,,,0
2193,,"McInnes St after Hilder St",, -35.338413, 149.059525,,,0
2194,,"Hilder St after McInnes St",, -35.336872, 149.057922,,,0
2195,,"Hilder St 2nd after Lycett St",, -35.336792, 149.057816,,,0
2196,,"Hilder St after Lycett St",, -35.336750, 149.056137,,,0
2197,,"Hilder St after Gritten St",, -35.336842, 149.055649,,,0
2198,,"Hilder St after Streeton Dr",, -35.335564, 149.053864,,,0
2199,,"Hilder St 2nd after Gritten St",, -35.335594, 149.053757,,,0
2200,,"Namatjira Dr after Macnally St",, -35.339272, 149.054550,,,0
2201,,"Namatjira Dr after Mather St",, -35.340576, 149.056595,,,0
2202,,"Namatjira Dr after Conder St",, -35.342274, 149.057266,,,0
2203,,"Parkinson St after 2nd Whitney Pl",, -35.343277, 149.055771,,,0
2204,,"Parkinson St after Evergood Cl",, -35.343410, 149.055771,,,0
2205,,"Parkinson St after Whitney Pl",, -35.342365, 149.052963,,,0
2206,,"Parkinson St after Watling Pl",, -35.342457, 149.052872,,,0
2207,,"Blackwood Tce after Williamson St",, -35.336678, 149.044678,,,0
2208,,"Blackwood Tce Holder Shops",, -35.336563, 149.044601,,,0
2209,,"Blackwood Tce after Tyers St",, -35.336098, 149.041153,,,0
2210,,"Blackwood Tce after Weingarth St",, -35.336056, 149.040939,,,0
2211,,"Dixon Dr after Blackwood Tce",, -35.334930, 149.037766,,,0
2212,,"Heysen St Weston Police CLG after Streeton Dr",, -35.330242, 149.055252,,,0
2213,,"Heysen St Weston Police CLG before Streeton Dr",, -35.330334, 149.055252,,,0
2214,,"Melbourne Av SGG School",, -35.318153, 149.115234,,,0
2216,,"Melbourne Av North of National Cct",, -35.313831, 149.119080,,,0
2217,,"Melbourne Av North of Somers Cr",, -35.312176, 149.120544,,,0
2218,,"State Cir before Adelaide Av",, -35.311169, 149.120621,,,0
2219,,"Gawler Cr opp SGG School",, -35.317139, 149.113159,,,0
2220,,"Gawler Cr SGG School",, -35.316833, 149.113022,,,0
2221,,"Gawler Cr before Robe St",, -35.314419, 149.110474,,,0
2222,,"Hopetoun Cct before Grey St",, -35.313076, 149.107666,,,0
2223,,"Hopetoun Cct after Grose St",, -35.313061, 149.107376,,,0
2224,,"Hopetoun Cct after Hampton Cct",, -35.309643, 149.106628,,,0
2225,,"Hopetoun Cct after Weston St",, -35.310257, 149.106628,,,0
2226,,"Hopetoun Cct before Loftus St",, -35.307365, 149.106476,,,0
2227,,"Hopetoun before Hampton Cct",, -35.307423, 149.106567,,,0
2228,,"Hopetoun Cct before roundabout",, -35.305176, 149.106827,,,0
2229,,"Schlich St after Musgrave St",, -35.304592, 149.104675,,,0
2230,,"Schlich St before roundabout",, -35.304596, 149.106308,,,0
2231,,"Schlich St after Maiden St",, -35.304428, 149.103821,,,0
2232,,"Eyre St after Howitt St",, -35.315441, 149.143951,,,0
2233,,"Wentworth Av after Giles St",, -35.314297, 149.144501,,,0
2234,,"Wentworth Av after Dawes St",, -35.317356, 149.146317,,,0
2235,,"Wentworth Av before Dawes St",, -35.317089, 149.145538,,,0
2240,,"Nemarang Cr 2nd after Yiman St",, -35.351929, 149.063965,,,0
2243,,"King George Tce Old Parliament House",, -35.302708, 149.131729,,,0
2244,,"King George Tce opp Old Parliament House",, -35.302517, 149.131805,,,0
2247,,"Commonwealth Av opp Albert Hall",, -35.297894, 149.126312,,,0
2248,,"Commonwealth Av Albert Hall",, -35.297775, 149.125885,,,0
2249,,"Nemarang Cr after Galibal St",, -35.352322, 149.066879,,,0
2251,,"Nemarang Cr after Yiman St",, -35.352528, 149.067154,,,0
2252,,"Sydney Av prior State Cir",, -35.311256, 149.129135,,,0
2253,,"Sydney Av after State Cir",, -35.311089, 149.129776,,,0
2254,,"National Cct after Sydney Av",, -35.311874, 149.132446,,,0
2255,,"National Cct after Bourke St",, -35.312134, 149.132401,,,0
2256,,"National Cct Press Club",, -35.310890, 149.133148,,,0
2257,,"National Cct after Darling St",, -35.309925, 149.133209,,,0
2258,,"National Cct before Kings Av",, -35.306076, 149.133148,,,0
2259,,"National Cct after Kings Av",, -35.305592, 149.133041,,,0
2260,,"Anzac Parade after Fairbairn Av",, -35.283512, 149.146713,,,0
2261,,"Fairbairn Av after Jackson St",, -35.283203, 149.154221,,,0
2262,,"Fairbairn Av before Northcott Dr",, -35.285290, 149.162384,,,0
2263,,"Fairbairn Av after Northcott Dv",, -35.285252, 149.161835,,,0
2264,,"Gilmore Cr opp Garran PS",, -35.343983, 149.101425,,,0
2265,,"Gilmore Cr Garran PS",, -35.343979, 149.101608,,,0
2266,,"Kitchener St after Birdwood St",, -35.338276, 149.102478,,,0
2267,,"Kitchener St after Gilmore Cr",, -35.338146, 149.102234,,,0
2268,,"Kitchener St after McNicoll St",, -35.335957, 149.100677,,,0
2269,,"Kitchener St after Goble St",, -35.335186, 149.100006,,,0
2270,,"Kitchener St after Wynter Pl",, -35.333996, 149.098343,,,0
2271,,"Kitchener St 2nd after McNicoll St",, -35.333878, 149.097870,,,0
2272,,"Kent St opp Hughes Shops",, -35.333130, 149.095032,,,0
2273,,"Kent St after Carruthers St",, -35.329609, 149.094574,,,0
2274,,"Kent St after Jensen St",, -35.329376, 149.094528,,,0
2275,,"Kent St Telstra Exchange Building",, -35.325356, 149.096390,,,0
2276,,"Kent St opp Telstra Exchange Building",, -35.324940, 149.096527,,,0
2277,,"Kent St 2nd after Phipps Pl",, -35.322315, 149.097733,,,0
2278,,"Kent St 3rd after Carruthers St",, -35.320450, 149.098114,,,0
2279,,"Kent St South of Strickland Cr",, -35.319344, 149.098312,,,0
2280,,"Strickland Cr after Macgregor St",, -35.318474, 149.098846,,,0
2281,,"Strickland Cr after Kent St",, -35.318424, 149.099014,,,0
2282,,"Macgregor St after Cairns St",, -35.317181, 149.101425,,,0
2283,,"Macgregor St after Strickland Cr",, -35.316948, 149.102005,,,0
2284,,"Macgregor St opp The Grange",, -35.316322, 149.105652,,,0
2285,,"Macgregor St The Grange",, -35.316265, 149.105209,,,0
2286,,"Macgregor St opp Deakin Shops",, -35.315460, 149.108307,,,0
2287,,"Hopetoun Cct Deakin Shops",, -35.314877, 149.108383,,,0
2288,,"Gawler Cr after Fergusson Cr",, -35.314785, 149.111176,,,0
2289,,"Yambina Cr after Nemarang Cr",, -35.356552, 149.059738,,,0
2290,,"Mawson Dr after Wilkins St",, -35.363346, 149.096527,,,0
2291,,"Kent St 2nd after Strickland Cr",, -35.322117, 149.097900,,,0
2292,,"Yambima Cr after Wirangu Pl",, -35.356548, 149.059631,,,0
2293,,"Ainsworth St after Mawson PS",, -35.361446, 149.098724,,,0
2294,,"Ainsworth St Mawson PS",, -35.359901, 149.097839,,,0
2295,,"Ainsworth St opp Mawson PS",, -35.359882, 149.097626,,,0
2296,,"Ainsworth St after Colbeck St",, -35.356094, 149.097687,,,0
2297,,"Ainsworth St 2nd after Du Faur St",, -35.356544, 149.097412,,,0
2298,,"Streeton Dr 2nd after Darwinia Tce",, -35.350685, 149.042145,,,0
2299,,"Streeton Dr North of Darwinia Tce",, -35.352505, 149.041595,,,0
2300,,"Ainsworth St after Alsop Cl",, -35.350578, 149.093414,,,0
2301,,"Ainsworth St after Hindmarsh Dr",, -35.349842, 149.093796,,,0
2302,,"Gilmore Cr after Eldridge Cr",, -35.345757, 149.104965,,,0
2303,,"Gilmore Cr 2nd after Hartigan St",, -35.345863, 149.104935,,,0
2304,,"Strickland Cr Calvary John James Hospital",, -35.318466, 149.095627,,,0
2305,,"Strickland Cr opp Calvary John James Hosp.",, -35.318363, 149.095337,,,0
2306,,"Novar St after Kintore Cr",, -35.311954, 149.098206,,,0
2307,,"Novar St before Weston St",, -35.310116, 149.098206,,,0
2308,,"Novar St Yarralumla Shops",, -35.307926, 149.098190,,,0
2313,,"Melbourne Av opp SGG School",, -35.318478, 149.115570,,,0
2322,,"Arthur Cir after Monaro Cr",, -35.322384, 149.127075,,,0
2324,,"Arthur Cir after Furneaux St",, -35.322475, 149.127045,,,0
2325,,"Furneaux St after Arthur Cir",, -35.320461, 149.129623,,,0
2326,,"Furneaux St after Murray St",, -35.320564, 149.129608,,,0
2327,,"Franklin St Manuka Shops Post Office",, -35.320019, 149.133362,,,0
2328,,"Canberra Av Kingston Hotel",, -35.320038, 149.138351,,,0
2329,,"Giles St Kingston Hotel",, -35.319443, 149.137543,,,0
2330,,"Giles St after Leichhardt St",, -35.317204, 149.138962,,,0
2331,,"Eyre St after Ovens St",, -35.318268, 149.140350,,,0
2332,,"Dalrymple St after Hindmarsh Dr",, -35.342953, 149.138489,,,0
2333,,"Dalrymple St after Goyder St",, -35.343102, 149.138641,,,0
2334,,"Goyder St Jindalee Nursing Home",, -35.341373, 149.142410,,,0
2335,,"Goyder St opp Jindalee Nursing Home",, -35.341206, 149.142502,,,0
2336,,"Goyder St after Caley Cr",, -35.339436, 149.146225,,,0
2337,,"Goyder St 2nd after Jerrabomberra Av",, -35.339546, 149.146240,,,0
2338,,"Goyder St Narrabundah CLG",, -35.338409, 149.148010,,,0
2339,,"Goyder St after Jerrabomberra Av",, -35.338200, 149.148560,,,0
2340,,"Goyder St before Kyeema St",, -35.336697, 149.153519,,,0
2341,,"Goyder St after Kyeema St",, -35.336754, 149.152924,,,0
2342,,"Goyder St before Tallara Pwy",, -35.337067, 149.156006,,,0
2343,,"Goyder St 2nd after Kootara Cr",, -35.337124, 149.156509,,,0
2344,,"Matina St after Tallara Pky",, -35.334381, 149.158646,,,0
2345,,"Matina St after Kootara Cr",, -35.334740, 149.158478,,,0
2346,,"Kootara Cr after Deeban Pl",, -35.333004, 149.158417,,,0
2347,,"Kootara Cr after Matina St",, -35.333096, 149.158554,,,0
2348,,"Kootara Cr after Warramoo Cr",, -35.332973, 149.156616,,,0
2350,,"Kootara Cr Narrabundah Shops",, -35.332516, 149.154709,,,0
2351,,"Kootara Cr after Anembo St",, -35.331940, 149.153702,,,0
2352,,"Kootara Cr after Iluka St",, -35.331173, 149.152191,,,0
2353,,"Kootara Cr Narrabundah PS",, -35.329926, 149.150986,,,0
2354,,"Kootara Cr after Yamba Pl",, -35.328892, 149.150085,,,0
2355,,"Kootara Cr after McMillan St",, -35.327324, 149.149506,,,0
2356,,"McMillan Cr after Sturt Av",, -35.325417, 149.147888,,,0
2357,,"Mckinlay St after McMillan St",, -35.327206, 149.147125,,,0
2358,,"McKinlay St after Frome St",, -35.327301, 149.147003,,,0
2359,,"McKinlay St after Warburton St",, -35.330059, 149.146667,,,0
2360,,"McKinlay St after McIntyre St",, -35.330208, 149.146530,,,0
2361,,"McIntyre St after Stuart St",, -35.331470, 149.145325,,,0
2362,,"McIntyre St after McKinlay Pl",, -35.331757, 149.145020,,,0
2363,,"Stuart St after McIntyre St",, -35.330776, 149.143753,,,0
2364,,"Stuart St before Strzelecki Cr",, -35.330177, 149.143402,,,0
2365,,"Stuart St Griffith Shops",, -35.328655, 149.142120,,,0
2366,,"Stuart St before Favenic Cir",, -35.327961, 149.141296,,,0
2367,,"Stuart St after Favenc Cir",, -35.325493, 149.139206,,,0
2368,,"Stuart St after Barrallier St",, -35.325554, 149.139404,,,0
2369,,"Stuart St after Hann St",, -35.323669, 149.137787,,,0
2370,,"Stuart St after Locker St",, -35.323669, 149.137665,,,0
2371,,"Captain Cook Cr after Canberra Av",, -35.321774, 149.134964,,,0
2372,,"Captain Cook Cr Manuka",, -35.321678, 149.134521,,,0
2373,,"Wentworth Av opp Old Bus Depot Markets",, -35.313087, 149.143219,,,0
2374,,"Wentworth Av Old Bus Depot Markets",, -35.311626, 149.142868,,,0
2375,,"Brisbane Av after Macquarie St",, -35.309296, 149.136826,,,0
2376,,"Brisbane Av Police CLG",, -35.309746, 149.137039,,,0
2377,,"Whyalla St before Newcastle St",, -35.332813, 149.175858,,,0
2378,,"Yamba Dr after Wisdom St",, -35.340000, 149.093124,,,0
2379,,"Yamba Dr 3rd after Wisdom St",, -35.342472, 149.096863,,,0
2380,,"Yamba Dr 2nd after Wisdom St",, -35.341133, 149.094711,,,0
2382,,"Yamba Dr The Canberra Hospital",, -35.346485, 149.099747,,,0
2383,,"Canberra Av Service Rd before Whyalla St",, -35.334259, 149.169907,,,0
2384,,"Nyrang St after Canberra Av",, -35.325108, 149.155304,,,0
2385,,"Canberra Av Service Rd before Geelong St",, -35.332417, 149.166046,,,0
2386,,"Canberra Av Service Rd after Geelong St",, -35.332687, 149.166275,,,0
2387,,"Ipswich St outside Century 21",, -35.329128, 149.163025,,,0
2389,,"Gladstone St before Maryborough St",, -35.323608, 149.172668,,,0
2390,,"Gladstone St before Kembla St",, -35.322266, 149.174744,,,0
2391,,"Gladstone St opp Coates Hire",, -35.322292, 149.179642,,,0
2392,,"Gladstone St after Albany St",, -35.323971, 149.182205,,,0
2393,,"Gladstone St before Tennant St",, -35.326427, 149.184479,,,0
2394,,"Mulley St Grant Cameron Centre",, -35.331455, 149.048874,,,0
2395,,"Blackwood Tce after Calder Cr",, -35.334339, 149.048462,,,0
2396,,"Blackwood Tce after Mulley St",, -35.334412, 149.048508,,,0
2397,,"Blackwood Tce after Pearson St",, -35.335625, 149.046478,,,0
2398,,"Macfarland Cr opp Pearce Shops",, -35.363155, 149.081329,,,0
2399,,"Gladstone St after Townsville St",, -35.330589, 149.184967,,,0
2400,,"Townsville St before Gladstone St",, -35.330437, 149.183426,,,0
2401,,"Newcastle St before Wollongong St",, -35.329121, 149.178162,,,0
2402,,"Townsville St after Albany St",, -35.327957, 149.183380,,,0
2403,,"Wollongong St before Maryborough St",, -35.327446, 149.177490,,,0
2404,,"Gladstone St 2nd after Townsville St",, -35.328072, 149.184937,,,0
2405,,"Whyalla St after Canberra Av",, -35.333878, 149.173355,,,0
2406,,"Albany St before Collie St",, -35.327408, 149.181198,,,0
2407,,"Wollongong St Commonwealth Bank",, -35.326725, 149.178391,,,0
2408,,"Blackwood Tce after Hyndes Cr",, -35.335564, 149.046356,,,0
2409,,"Burrinjuck Cr after Serpentine St",, -35.332890, 149.037338,,,0
2410,,"Wyangala St after Waranga Pl",, -35.342560, 149.032303,,,0
2411,,"Larakia St after Hindmarsh Dr",, -35.348629, 149.062607,,,0
2412,,"Larakia St after Malara St",, -35.348404, 149.062561,,,0
2413,,"Larakia St after 2nd Malara St",, -35.351295, 149.063004,,,0
2414,,"Larakia St after Nemerang St",, -35.351376, 149.062897,,,0
2415,,"Nemerang Cr Waramanga Shops",, -35.352478, 149.060608,,,0
2416,,"Nemarang Cr opp Waramanga Shops",, -35.352680, 149.060608,,,0
